Sampler:TPESampler
(37, 91, 85, 32, 52, 9), 23.0
(44, 13, 78, 4, 17, 7), 25.0
(34, 83, 70, 13, 39, 12), 20.0
(51, 29, 82, 25, 31, 19), 18.0
(52, 38, 91, 0, 34, 19), 21.0
(41, 3, 74, 9, 31, 14), 22.0
(61, 32, 81, 86, 61, 24), None
(51, 29, 83, 26, 29, 1), None
(50, 6, 86, 21, 22, 18), 22.0
(68, 93, 76, 2, 57, 10), 23.0
(45, 17, 89, 6, 43, 4), 20.0
(55, 43, 43, 94, 5, 22), None
(46, 62, 97, 4, 35, 52), 22.0
(42, 34, 84, 23, 19, 6), 21.0
(48, 24, 82, 30, 9, 0), 20.0
(38, 98, 10, 24, 55, 15), 23.0
(40, 80, 79, 11, 38, 59), 21.0
(43, 86, 73, 8, 47, 3), 18.0
(44, 69, 76, 43, 46, 3), 24.0
(73, 46, 64, 7, 42, 6), 26.0
(46, 88, 73, 2, 48, 8), 16.0
(59, 66, 94, 38, 27, 38), None
(76, 73, 74, 2, 47, 19), 24.0
(42, 82, 67, 5, 50, 8), 22.0
(46, 88, 71, 9, 52, 86), 24.0
(40, 90, 78, 0, 49, 12), 19.0
(53, 85, 99, 33, 32, 51), 22.0
(36, 87, 73, 3, 44, 9), 26.0
(56, 76, 92, 42, 54, 56), None
(41, 91, 77, 1, 49, 13), 18.0
(44, 91, 69, 4, 40, 5), 18.0
(43, 94, 81, 2, 37, 4), 20.0
(39, 91, 75, 5, 40, 6), 21.0
(43, 92, 78, 0, 48, 11), 16.0
(45, 96, 68, 0, 47, 16), 22.0
(48, 89, 78, 3, 49, 13), 22.0
(43, 86, 76, 7, 46, 11), 24.0
(41, 92, 72, 5, 42, 8), 22.0
(48, 10, 81, 27, 52, 0), 25.0
(46, 84, 79, 0, 45, 2), 18.0
(46, 84, 79, 0, 44, 5), 23.0
(44, 81, 77, 2, 49, 2), None
(50, 87, 80, 3, 46, 3), None
(47, 89, 74, 1, 40, 10), 22.0
(37, 94, 82, 4, 48, 7), 22.0
(43, 78, 86, 7, 45, 63), 22.0
(40, 83, 77, 0, 37, 0), None
(45, 89, 71, 9, 50, 14), 22.0
(50, 73, 96, 37, 25, 47), 20.0
(40, 85, 73, 4, 43, 5), 18.0
(38, 85, 74, 4, 42, 4), None
(44, 91, 69, 2, 53, 2), None
(42, 80, 80, 6, 39, 7), None
(35, 87, 76, 2, 44, 9), 22.0
(41, 83, 73, 0, 35, 4), 21.0
(46, 92, 61, 5, 47, 11), 20.0
(32, 96, 78, 8, 42, 2), 25.0
(63, 75, 54, 4, 33, 17), 23.0
(39, 86, 69, 51, 44, 6), 20.0
(48, 90, 82, 11, 51, 21), 16.0
(48, 90, 84, 11, 56, 25), 23.0
(43, 93, 82, 8, 50, 22), 20.0
(46, 88, 87, 2, 52, 13), 20.0
(52, 85, 79, 6, 48, 0), 20.0
(42, 82, 76, 12, 54, 8), 19.0
(49, 99, 82, 4, 51, 20), 20.0
(45, 90, 90, 15, 58, 5), None
(47, 78, 99, 34, 46, 15), 25.0
(61, 87, 97, 39, 29, 17), 21.0
(44, 93, 71, 9, 39, 11), 22.0
(51, 50, 85, 17, 0, 20), 17.0
(51, 85, 85, 19, 41, 21), None
(95, 95, 81, 3, 0, 19), None
(53, 88, 88, 17, 94, 3), None
(48, 3, 83, 29, 46, 5), 28.0
(43, 51, 80, 10, 44, 9), 27.0
(41, 92, 84, 14, 51, 15), 22.0
(38, 49, 74, 6, 48, 7), 19.0
(45, 94, 86, 13, 54, 18), 24.0
(42, 89, 84, 21, 51, 14), 18.0
(42, 84, 83, 25, 48, 14), 27.0
(47, 40, 80, 22, 37, 2), 20.0
(44, 88, 93, 19, 51, 10), 23.0
(50, 71, 75, 22, 43, 16), 20.0
(40, 80, 78, 2, 45, 0), 23.0
(46, 90, 82, 0, 53, 23), 23.0
(37, 87, 71, 5, 41, 5), None
(41, 92, 85, 18, 49, 13), 21.0
(42, 57, 72, 3, 47, 7), 18.0
(43, 60, 73, 2, 47, 8), 20.0
(45, 86, 76, 24, 49, 72), 18.0
(49, 54, 76, 28, 46, 4), 20.0
(45, 85, 66, 22, 50, 73), 26.0
(47, 45, 90, 26, 73, 76), 24.0
(71, 5, 80, 25, 56, 66), 18.0
(71, 83, 79, 20, 48, 10), 20.0
(66, 5, 81, 23, 56, 72), 22.0
(42, 4, 75, 27, 53, 82), 21.0
(68, 0, 83, 24, 65, 67), 18.0
(69, 2, 79, 3, 68, 2), None
(74, 75, 83, 23, 64, 68), 26.0
(79, 0, 77, 25, 45, 64), 20.0
(68, 1, 86, 30, 60, 70), 19.0
(44, 89, 73, 7, 79, 75), 18.0
(39, 91, 69, 7, 85, 61), 18.0
(39, 91, 69, 7, 81, 74), 17.0
(39, 90, 69, 5, 85, 55), 22.0
(38, 86, 72, 8, 83, 72), None
(42, 95, 67, 4, 51, 78), 25.0
(72, 2, 80, 25, 74, 74), None
(36, 89, 71, 7, 80, 76), 18.0
(45, 86, 77, 0, 47, 7), 17.0
(65, 9, 71, 0, 81, 79), 19.0
(34, 82, 74, 3, 47, 70), 20.0
(45, 4, 75, 11, 80, 76), 22.0
(43, 89, 77, 8, 49, 75), 24.0
(46, 88, 81, 2, 39, 71), 22.0
(70, 57, 83, 24, 43, 69), 20.0
(41, 86, 78, 1, 47, 7), 18.0
(41, 84, 78, 0, 47, 6), 19.0
(44, 86, 77, 2, 45, 8), 24.0
(46, 92, 81, 6, 88, 67), 25.0
(35, 89, 48, 10, 78, 64), 25.0
(39, 0, 72, 7, 75, 61), 21.0
(37, 88, 70, 6, 84, 67), 24.0
(43, 91, 68, 8, 82, 71), 22.0
(39, 94, 73, 10, 90, 81), 24.0
(48, 92, 65, 3, 2, 4), 22.0
(15, 91, 83, 21, 77, 74), 25.0
(36, 87, 70, 5, 85, 11), 20.0
(49, 6, 94, 28, 34, 20), 24.0
(75, 89, 75, 16, 66, 65), None
(44, 73, 76, 45, 72, 59), 20.0
(55, 77, 80, 4, 51, 17), 18.0
(40, 78, 79, 4, 86, 16), 19.0
(37, 84, 85, 0, 80, 62), 24.0
(47, 87, 78, 1, 91, 19), 21.0
(42, 48, 91, 2, 50, 53), 17.0
(67, 48, 92, 7, 63, 51), 18.0
(70, 65, 94, 31, 82, 66), 22.0
(40, 53, 82, 6, 51, 76), 20.0
(46, 51, 88, 21, 79, 74), 20.0
(89, 86, 73, 0, 49, 77), 28.0
(42, 90, 91, 12, 47, 56), 19.0
(51, 37, 80, 2, 53, 2), None
(56, 75, 75, 4, 43, 99), None
(52, 71, 89, 2, 36, 23), 24.0
(40, 97, 68, 4, 45, 13), 20.0
(33, 81, 82, 75, 31, 26), 21.0
(45, 15, 85, 6, 56, 53), 21.0
(42, 62, 84, 58, 55, 80), 23.0
(44, 93, 62, 7, 50, 52), 20.0
(80, 84, 34, 0, 49, 0), None
(58, 44, 93, 3, 71, 49), 24.0
(47, 89, 78, 9, 52, 17), 18.0
(49, 60, 87, 9, 86, 58), 22.0
(44, 94, 66, 2, 77, 61), 26.0
(54, 50, 90, 5, 7, 51), 26.0
(48, 92, 80, 0, 47, 21), 20.0
(42, 79, 96, 26, 41, 11), 20.0
(66, 22, 87, 28, 63, 83), 20.0
(66, 8, 93, 24, 59, 15), 21.0
(64, 76, 95, 4, 68, 43), 25.0
(54, 82, 82, 7, 45, 3), None
(63, 77, 91, 2, 58, 50), 21.0
(38, 91, 72, 11, 49, 69), 19.0
(59, 73, 88, 21, 52, 18), 22.0
(36, 87, 70, 7, 40, 85), 18.0
(50, 35, 81, 13, 17, 92), 23.0
(52, 49, 91, 5, 61, 56), 20.0
(68, 56, 84, 49, 51, 48), 23.0
(42, 42, 77, 2, 54, 95), None
(55, 6, 93, 10, 53, 18), 20.0
(69, 47, 98, 9, 65, 54), 27.0
(47, 30, 79, 32, 55, 46), 21.0
(73, 86, 74, 7, 82, 73), None
(61, 89, 78, 16, 52, 16), None
(47, 81, 79, 8, 79, 53), None
(57, 96, 75, 9, 50, 21), 20.0
(40, 89, 95, 12, 99, 33), 20.0
(38, 90, 73, 5, 38, 13), None
(45, 92, 69, 5, 88, 78), 24.0
(31, 88, 70, 8, 50, 87), 19.0
(41, 85, 85, 54, 40, 7), None
(44, 94, 78, 2, 14, 5), 31.0
(50, 84, 82, 0, 46, 8), 22.0
(67, 47, 77, 2, 48, 59), 19.0
(38, 79, 84, 19, 76, 72), 25.0
(35, 87, 71, 0, 43, 85), 22.0
(40, 85, 81, 25, 83, 9), 22.0
(45, 48, 67, 4, 94, 74), 22.0
(42, 69, 80, 2, 48, 10), 20.0
(22, 90, 76, 6, 53, 69), 22.0
(2, 91, 77, 10, 52, 17), 22.0
(48, 88, 83, 22, 50, 66), 20.0
(72, 0, 87, 29, 4, 12), 22.0
(46, 85, 76, 0, 42, 6), 18.0
(48, 83, 92, 7, 47, 52), 22.0
(43, 95, 80, 3, 69, 63), 20.0
(43, 52, 74, 4, 57, 14), 22.0
(45, 82, 73, 4, 44, 2), 21.0
(60, 74, 89, 15, 38, 15), None
(71, 4, 97, 34, 33, 9), 16.0
(76, 2, 86, 33, 24, 5), 21.0
(72, 25, 99, 37, 34, 9), 22.0
(40, 5, 99, 42, 31, 7), 21.0
(46, 87, 79, 4, 40, 0), 24.0
(46, 4, 83, 19, 37, 11), 25.0
(50, 93, 75, 0, 34, 7), 20.0
(66, 3, 96, 65, 61, 56), 20.0
(36, 87, 72, 44, 81, 88), 22.0
(36, 8, 70, 13, 55, 83), 23.0
(43, 83, 75, 2, 45, 3), 17.0
(68, 81, 81, 39, 52, 20), None
(42, 85, 76, 2, 46, 5), 22.0
(70, 11, 79, 9, 54, 57), 22.0
(44, 78, 98, 30, 35, 68), 20.0
(71, 1, 76, 0, 43, 10), None
(48, 2, 97, 27, 42, 9), 23.0
(74, 83, 75, 2, 44, 3), 22.0
(65, 39, 96, 25, 30, 13), 20.0
(69, 46, 78, 5, 48, 50), 22.0
(53, 85, 56, 6, 41, 35), 26.0
(46, 87, 77, 41, 45, 2), 20.0
(86, 28, 81, 2, 49, 4), 20.0
(47, 89, 26, 0, 41, 0), None
(43, 83, 85, 0, 36, 6), 24.0
(39, 83, 83, 3, 47, 31), None
(33, 98, 80, 6, 84, 77), 20.0
(41, 88, 74, 3, 45, 3), None
(38, 92, 68, 5, 42, 7), 27.0
(44, 91, 72, 3, 49, 4), 20.0
(41, 55, 71, 7, 51, 74), 24.0
(50, 77, 78, 35, 46, 22), 24.0
(51, 80, 19, 4, 39, 1), 22.0
(54, 5, 75, 27, 33, 11), 25.0
(43, 93, 82, 11, 47, 2), 18.0
(43, 85, 90, 35, 43, 4), None
(45, 90, 64, 0, 80, 61), 20.0
(49, 86, 80, 1, 45, 6), 18.0
(40, 87, 84, 5, 87, 8), None
(45, 86, 81, 17, 39, 6), 22.0
(78, 6, 94, 31, 11, 27), 20.0
(39, 90, 74, 3, 50, 71), 30.0
(42, 67, 85, 21, 48, 90), 25.0
(44, 82, 48, 24, 44, 0), None
(74, 72, 83, 23, 36, 96), 21.0
(55, 88, 86, 10, 57, 45), 20.0
(29, 96, 81, 8, 78, 67), 21.0
(57, 76, 91, 17, 52, 18), 21.0
(62, 75, 88, 23, 60, 54), 28.0
(38, 59, 69, 14, 45, 65), 18.0
(41, 36, 94, 47, 19, 9), 19.0
(48, 53, 97, 16, 26, 24), 24.0
(46, 94, 78, 11, 51, 14), 22.0
(47, 0, 92, 2, 21, 80), 19.0
(51, 19, 95, 13, 32, 11), 23.0
(51, 13, 93, 9, 27, 19), 19.0
(38, 93, 67, 7, 47, 61), 20.0
(43, 92, 72, 2, 46, 5), 20.0
(34, 89, 79, 8, 76, 84), 23.0
(41, 95, 59, 6, 50, 9), 24.0
(68, 43, 88, 1, 58, 12), 22.0
(46, 63, 76, 0, 48, 2), 18.0
(37, 89, 70, 11, 70, 41), None
(39, 84, 65, 33, 84, 76), None
(43, 7, 5, 14, 54, 65), 23.0
(49, 64, 80, 0, 48, 1), 21.0
(36, 90, 97, 5, 82, 58), 24.0
(45, 57, 69, 12, 46, 63), 25.0
(48, 86, 83, 14, 49, 72), 21.0
(48, 88, 77, 3, 45, 75), 23.0
(44, 32, 41, 20, 50, 4), 27.0
(35, 80, 73, 15, 51, 15), None
(50, 85, 81, 2, 43, 6), 18.0
(52, 84, 82, 37, 16, 2), 20.0
(32, 91, 67, 6, 40, 0), 19.0
(40, 88, 85, 27, 91, 7), 18.0
(58, 70, 99, 30, 36, 8), 22.0
(37, 94, 71, 8, 47, 3), 20.0
(69, 4, 77, 6, 53, 48), 20.0
(46, 2, 76, 29, 49, 17), 24.0
(34, 87, 69, 19, 86, 68), 22.0
(42, 92, 79, 11, 46, 2), 22.0
(47, 79, 90, 4, 52, 20), 20.0
(71, 89, 79, 8, 65, 21), 18.0
(81, 89, 71, 0, 66, 24), 19.0
(71, 65, 82, 2, 47, 7), 22.0
(39, 82, 74, 13, 44, 4), 20.0
(56, 10, 86, 40, 56, 51), None
(50, 40, 81, 0, 22, 2), 23.0
(45, 74, 88, 10, 54, 16), 19.0
(73, 77, 83, 4, 38, 10), 18.0
(72, 78, 84, 5, 52, 77), 18.0
(75, 59, 84, 14, 37, 12), 26.0
(49, 86, 78, 2, 43, 6), 24.0
(41, 84, 76, 0, 42, 6), 18.0
(52, 61, 81, 0, 44, 55), 27.0
(44, 92, 73, 90, 47, 0), 20.0
(41, 21, 85, 10, 29, 22), 25.0
(41, 52, 78, 3, 98, 10), 23.0
(95, 91, 85, 18, 89, 65), 23.0
(49, 46, 87, 2, 63, 52), 23.0
(43, 85, 80, 35, 48, 38), 28.0
(67, 44, 74, 26, 50, 9), 22.0
(39, 83, 79, 4, 44, 4), None
(53, 81, 76, 6, 32, 22), 20.0
(47, 87, 75, 4, 55, 19), 18.0
(47, 87, 75, 7, 55, 19), 20.0
(46, 90, 74, 5, 8, 16), 25.0
(44, 99, 81, 2, 75, 71), 24.0
(76, 95, 79, 2, 49, 25), 20.0
(41, 91, 63, 7, 72, 59), 23.0
(43, 1, 72, 22, 50, 8), 24.0
(49, 59, 90, 32, 18, 2), 23.0
(43, 87, 85, 22, 48, 11), 21.0
(43, 85, 73, 17, 45, 5), 18.0
(47, 17, 82, 4, 39, 20), 20.0
(45, 62, 70, 43, 41, 89), 22.0
(8, 84, 83, 0, 42, 6), 19.0
(37, 57, 68, 13, 46, 14), 26.0
(45, 93, 66, 46, 48, 3), 18.0
(42, 34, 92, 3, 12, 4), 27.0
(84, 80, 87, 33, 96, 7), 22.0
(73, 78, 83, 5, 52, 75), 18.0
(72, 81, 84, 68, 91, 23), 27.0
(46, 68, 75, 0, 41, 13), 20.0
(38, 88, 80, 9, 95, 69), 25.0
(39, 88, 78, 11, 80, 67), 25.0
(26, 90, 12, 15, 55, 63), 26.0
(52, 77, 86, 9, 34, 8), 22.0
(49, 55, 93, 36, 27, 1), 26.0
(75, 88, 83, 4, 6, 30), 20.0
(45, 94, 71, 6, 49, 5), 18.0
(42, 3, 90, 24, 14, 10), 26.0
(36, 91, 68, 2, 91, 7), None
(43, 96, 77, 8, 45, 4), 20.0
(40, 93, 77, 49, 51, 13), 22.0
(38, 58, 76, 12, 45, 2), 24.0
(64, 26, 73, 2, 92, 54), 25.0
(46, 86, 75, 4, 51, 79), 22.0
(78, 47, 71, 17, 0, 21), 20.0
(37, 72, 69, 46, 44, 5), 21.0
(47, 82, 73, 53, 48, 18), 22.0
(46, 60, 66, 4, 53, 17), 18.0
(44, 66, 72, 6, 79, 78), 22.0
(77, 84, 81, 6, 38, 10), 20.0
(48, 93, 79, 9, 40, 15), 21.0
(40, 96, 81, 2, 46, 9), 20.0
(33, 92, 78, 57, 53, 94), 18.0
(34, 7, 77, 63, 83, 96), 24.0
(40, 82, 65, 0, 42, 5), 21.0
(44, 89, 82, 2, 49, 2), None
(73, 97, 53, 8, 60, 76), 18.0
(51, 86, 84, 38, 47, 0), 24.0
(36, 98, 45, 7, 62, 0), 25.0
(48, 89, 75, 5, 78, 71), 24.0
(71, 84, 91, 40, 56, 25), 22.0
(53, 79, 86, 2, 46, 3), 24.0
(70, 83, 95, 5, 55, 28), 18.0
(50, 75, 80, 9, 43, 17), 22.0
(41, 80, 84, 0, 38, 20), 20.0
(48, 49, 79, 10, 50, 12), 25.0
(34, 74, 94, 51, 37, 94), None
(29, 94, 77, 20, 53, 72), 20.0
(60, 50, 92, 79, 93, 50), None
(46, 76, 75, 60, 51, 36), 20.0
(43, 86, 82, 0, 50, 74), 29.0
(45, 90, 71, 7, 65, 73), 18.0
(42, 83, 73, 4, 19, 5), 16.0
(45, 44, 89, 47, 23, 44), None
(42, 41, 74, 25, 49, 69), 24.0
(41, 53, 72, 11, 47, 3), 27.0
(31, 85, 73, 4, 54, 90), 21.0
(44, 79, 66, 4, 25, 80), 20.0
Sampler:BoTorchSampler
(8, 86, 60, 91, 10, 10), None
(81, 2, 13, 29, 39, 64), 24.0
(45, 37, 1, 48, 44, 70), 20.0
(89, 57, 94, 71, 51, 25), 20.0
(97, 63, 35, 27, 53, 48), 28.0
(48, 30, 38, 55, 62, 19), 16.0
(94, 94, 98, 75, 86, 75), None
(87, 42, 81, 44, 66, 0), 26.0
(47, 11, 67, 47, 97, 90), None
(70, 87, 94, 57, 83, 41), 21.0
(39, 96, 98, 41, 24, 45), 19.0
(91, 9, 42, 73, 8, 48), 25.0
(69, 33, 13, 21, 13, 83), None
(71, 45, 26, 14, 2, 26), None
(4, 63, 69, 8, 49, 98), 20.0
(37, 36, 39, 58, 60, 26), 20.0
(51, 18, 25, 56, 68, 8), 25.0
(34, 57, 67, 54, 47, 37), 22.0
(22, 90, 94, 25, 35, 73), 20.0
(46, 13, 20, 64, 37, 72), 26.0
(50, 88, 16, 64, 36, 67), 20.0
(33, 12, 68, 56, 25, 68), None
(34, 80, 70, 56, 26, 68), 20.0
(21, 56, 62, 30, 22, 49), 24.0
(45, 84, 4, 65, 41, 68), 22.0
(56, 30, 28, 48, 59, 27), 22.0
(44, 6, 99, 64, 41, 68), 24.0
(42, 84, 94, 62, 45, 66), 21.0
(32, 55, 61, 44, 37, 50), 23.0
(38, 97, 62, 46, 29, 56), 20.0
(18, 89, 81, 43, 36, 26), 23.0
(52, 95, 90, 41, 4, 80), 23.0
(44, 39, 50, 82, 70, 16), 22.0
(23, 89, 55, 39, 55, 86), None
(12, 93, 64, 34, 27, 12), None
(20, 88, 52, 37, 58, 92), 20.0
(81, 27, 26, 34, 97, 94), 23.0
(97, 34, 16, 90, 78, 74), 24.0
(66, 28, 46, 54, 71, 89), 24.0
(90, 27, 3, 14, 5, 78), 18.0
(39, 98, 79, 37, 68, 68), None
(70, 34, 0, 7, 0, 83), None
(16, 55, 36, 94, 59, 99), 16.0
(13, 61, 38, 86, 58, 38), None
(13, 61, 38, 86, 58, 66), 22.0
(14, 53, 21, 89, 53, 42), None
(15, 53, 22, 90, 53, 4), None
(15, 53, 22, 90, 53, 73), None
(15, 53, 23, 90, 53, 6), None
(15, 53, 22, 90, 53, 92), None
(15, 53, 21, 90, 53, 64), None
(15, 53, 23, 91, 53, 87), None
(15, 53, 22, 90, 53, 43), None
(15, 53, 23, 90, 53, 3), None
(15, 53, 22, 90, 53, 61), None
(15, 53, 23, 90, 53, 55), None
(15, 53, 22, 90, 53, 49), None
(15, 53, 23, 90, 53, 95), None
(15, 53, 22, 90, 53, 83), None
(15, 53, 22, 90, 53, 9), None
(14, 53, 21, 89, 53, 7), None
(15, 53, 23, 90, 53, 42), None
(14, 53, 21, 89, 53, 36), None
(15, 53, 23, 90, 53, 44), None
(15, 53, 22, 90, 53, 36), None
(14, 53, 21, 89, 53, 75), None
(15, 53, 22, 90, 53, 0), None
(14, 53, 19, 88, 52, 78), 22.0
(16, 65, 51, 86, 59, 45), 22.0
(17, 66, 55, 86, 59, 75), 23.0
(86, 9, 51, 47, 85, 71), 18.0
(60, 33, 34, 2, 66, 67), 20.0
(12, 51, 45, 1, 69, 45), None
(97, 20, 66, 52, 58, 19), 20.0
(34, 67, 51, 46, 14, 63), 24.0
(44, 32, 83, 77, 1, 2), 18.0
(12, 52, 46, 10, 68, 73), 24.0
(37, 30, 62, 63, 27, 12), 20.0
(13, 53, 48, 71, 68, 63), 22.0
(12, 52, 49, 0, 68, 97), 20.0
(10, 53, 47, 28, 67, 28), None
(19, 31, 89, 86, 0, 7), 18.0
(9, 54, 47, 99, 66, 39), 23.0
(8, 53, 47, 99, 66, 82), 24.0
(13, 59, 37, 82, 57, 3), 24.0
(13, 59, 37, 81, 57, 17), 20.0
(12, 60, 38, 81, 57, 35), 22.0
(12, 60, 38, 81, 57, 16), 20.0
(41, 31, 44, 48, 56, 19), 18.0
(13, 60, 34, 88, 56, 84), 25.0
(12, 59, 39, 87, 58, 6), 21.0
(13, 59, 39, 82, 58, 93), 24.0
(54, 33, 35, 60, 59, 20), 23.0
(50, 31, 93, 83, 0, 10), 21.0
(79, 1, 75, 1, 39, 56), None
(35, 69, 32, 14, 36, 66), 26.0
(21, 27, 67, 42, 55, 21), None
(0, 30, 76, 68, 0, 0), None
(6, 31, 76, 72, 0, 0), None
(0, 0, 2, 32, 81, 34), None
(3, 30, 76, 70, 0, 0), None
(89, 58, 70, 88, 33, 44), 24.0
(61, 77, 0, 15, 35, 9), 20.0
(7, 31, 75, 72, 0, 0), None
(66, 86, 71, 36, 2, 39), 18.0
(69, 93, 81, 45, 0, 46), 22.0
(83, 57, 25, 43, 57, 46), None
(0, 0, 71, 86, 90, 62), None
(7, 31, 74, 71, 0, 0), None
(28, 92, 86, 29, 59, 90), 22.0
(5, 31, 73, 70, 0, 0), None
(3, 31, 73, 67, 0, 0), None
(15, 66, 13, 67, 25, 13), None
(38, 40, 94, 69, 78, 89), 28.0
(19, 30, 72, 40, 52, 20), 17.0
(6, 35, 54, 37, 52, 19), 18.0
(26, 25, 71, 36, 67, 20), 23.0
(14, 39, 67, 48, 36, 20), 24.0
(4, 31, 45, 51, 54, 15), 23.0
(72, 40, 19, 3, 87, 13), 22.0
(57, 6, 34, 54, 10, 41), 24.0
(11, 28, 93, 51, 7, 0), 29.0
(11, 51, 77, 65, 51, 66), None
