Sampler:TPESampler
(36, 216, 173), 66.0
(62, 203, 172), 48.0
(43, 217, 183), 38.0
(6, 236, 180), 46.0
(41, 212, 183), 50.0
(23, 239, 195), 81.0
(27, 197, 184), 42.0
(21, 226, 184), 64.0
(27, 215, 159), 64.0
(98, 197, 193), 62.0
(43, 205, 175), 42.0
(17, 246, 174), 50.0
(11, 229, 164), 48.0
(46, 179, 190), 46.0
(11, 207, 183), 42.0
(7, 222, 163), 46.0
(69, 180, 185), 54.0
(10, 209, 186), 46.0
(26, 210, 179), 46.0
(16, 207, 172), 54.0
(12, 198, 178), 54.0
(9, 224, 172), 46.0
(30, 226, 170), 48.0
(5, 231, 180), 48.0
(34, 192, 187), 46.0
(58, 168, 188), 42.0
(47, 183, 193), 44.0
(21, 201, 184), 62.0
(46, 169, 193), 54.0
(44, 177, 190), 52.0
(39, 165, 186), 53.0
(60, 180, 183), 77.0
(73, 170, 187), 68.0
(65, 153, 191), 56.0
(63, 178, 191), 54.0
(74, 164, 190), 50.0
(47, 155, 195), 50.0
(59, 183, 189), 54.0
(50, 178, 197), 70.0
(66, 182, 187), 50.0
(84, 144, 199), 44.0
(71, 172, 192), 60.0
(78, 161, 185), 54.0
(61, 158, 197), 44.0
(64, 175, 196), 58.0
(77, 132, 209), 58.0
(42, 174, 188), 54.0
(35, 187, 188), 68.0
(57, 173, 190), 76.0
(88, 159, 190), 40.0
(129, 123, 198), 46.0
(65, 166, 197), 40.0
(44, 200, 180), 59.0
(104, 154, 191), 64.0
(64, 167, 195), 46.0
(56, 187, 186), 54.0
(67, 184, 184), None
(108, 122, 200), 70.0
(118, 155, 191), 78.0
(49, 202, 181), 68.0
(62, 182, 189), 60.0
(56, 155, 199), 80.0
(89, 158, 194), 52.0
(67, 169, 198), 46.0
(41, 191, 180), 50.0
(85, 160, 196), 50.0
(86, 172, 193), 76.0
(90, 158, 200), 50.0
(46, 187, 195), 36.0
(58, 192, 194), 70.0
(71, 172, 189), 48.0
(29, 201, 191), 38.0
(71, 177, 194), 64.0
(53, 204, 196), 44.0
(57, 189, 193), 58.0
(66, 173, 195), 70.0
(67, 176, 204), 46.0
(26, 192, 197), 52.0
(31, 202, 190), 40.0
(69, 179, 196), 65.0
(44, 188, 193), 52.0
(39, 182, 193), 43.0
(31, 199, 192), 48.0
(25, 205, 188), 58.0
(24, 198, 198), None
(36, 187, 196), 44.0
(25, 224, 188), 64.0
(14, 218, 185), 44.0
(26, 201, 186), 50.0
(35, 191, 191), None
(38, 205, 189), 58.0
(47, 187, 193), 38.0
(46, 200, 193), 46.0
(43, 190, 195), 54.0
(23, 216, 185), 40.0
(47, 183, 191), 42.0
(17, 208, 192), 56.0
(31, 203, 193), 42.0
(32, 206, 190), 44.0
(48, 191, 186), 48.0
(28, 214, 181), 44.0
(31, 208, 190), 44.0
(37, 200, 191), 54.0
(37, 203, 191), 50.0
(16, 222, 183), 50.0
(39, 207, 179), 43.0
(50, 175, 198), 66.0
(33, 230, 168), 48.0
(27, 233, 174), 48.0
(8, 247, 175), 46.0
(18, 228, 175), 48.0
(7, 236, 181), 44.0
(28, 218, 175), 84.0
(22, 228, 180), 60.0
(10, 255, 172), 56.0
(35, 197, 181), 40.0
(6, 231, 177), 42.0
(28, 251, 169), 46.0
(8, 254, 174), 40.0
(34, 219, 182), 43.0
(52, 182, 179), 56.0
(47, 162, 196), 52.0
(24, 190, 195), 50.0
(28, 216, 187), 38.0
(19, 240, 164), 64.0
(43, 188, 202), 68.0
(47, 201, 178), 50.0
(68, 173, 189), 42.0
(32, 204, 187), 52.0
(21, 223, 183), 30.0
(15, 220, 190), 50.0
(34, 198, 193), 60.0
(25, 222, 171), 50.0
(49, 177, 190), 40.0
(43, 197, 185), 40.0
(50, 189, 186), 38.0
(62, 173, 193), 40.0
(42, 193, 185), 46.0
(52, 182, 186), 50.0
(46, 192, 190), 50.0
(34, 197, 195), 70.0
(65, 172, 189), 54.0
(58, 175, 190), 60.0
(34, 213, 184), 40.0
(70, 162, 194), 48.0
(56, 190, 182), 54.0
(71, 166, 189), 42.0
(50, 184, 189), 40.0
(56, 189, 185), 54.0
(45, 208, 185), 70.0
(63, 162, 199), 36.0
(35, 195, 191), 60.0
(67, 174, 186), 40.0
(44, 197, 183), 36.0
(54, 173, 192), 68.0
(54, 176, 196), 54.0
(55, 167, 202), 64.0
(78, 142, 203), 40.0
(54, 178, 197), 82.0
(45, 184, 195), 38.0
(50, 173, 198), 54.0
(34, 197, 191), 60.0
(55, 166, 202), 66.0
(65, 171, 193), 74.0
(73, 146, 204), 62.0
(57, 184, 188), 60.0
(31, 210, 186), 40.0
(15, 212, 194), 66.0
(10, 234, 183), 40.0
(19, 222, 185), 72.0
(15, 229, 185), 50.0
(35, 195, 196), 61.0
(42, 187, 195), 48.0
(32, 192, 193), 45.0
(51, 182, 190), 38.0
(59, 153, 204), 65.0
(19, 217, 187), 48.0
(38, 174, 199), 60.0
(34, 201, 186), 54.0
(47, 185, 190), 44.0
(32, 201, 187), 52.0
(22, 212, 184), 42.0
(47, 177, 196), 63.0
(64, 156, 196), 40.0
(39, 186, 194), 52.0
(58, 179, 186), 45.0
(33, 208, 182), 46.0
(1, 235, 183), 42.0
(26, 221, 185), 56.0
(76, 137, 203), 44.0
(29, 201, 188), 46.0
(31, 194, 191), 50.0
(30, 206, 184), 50.0
(42, 197, 187), 50.0
(6, 219, 185), 38.0
(14, 220, 184), 84.0
(65, 155, 193), 47.0
(34, 187, 194), 50.0
(34, 169, 200), 56.0
(32, 194, 186), 42.0
(32, 199, 186), 46.0
(30, 188, 188), None
(1, 215, 186), 42.0
(30, 205, 185), 40.0
(17, 223, 180), 60.0
(17, 209, 185), 54.0
(18, 224, 177), 40.0
(54, 164, 198), 44.0
(28, 192, 189), 42.0
(38, 186, 190), 60.0
(27, 194, 189), 40.0
(21, 199, 183), 40.0
(28, 197, 190), 42.0
(6, 220, 182), 61.0
(20, 219, 179), 38.0
(44, 187, 189), 64.0
(15, 225, 180), 52.0
(47, 173, 194), 79.0
(17, 211, 185), 46.0
(8, 241, 173), 50.0
(21, 214, 178), 50.0
(42, 195, 183), 38.0
(33, 200, 181), 52.0
(15, 224, 178), 44.0
(39, 183, 188), 48.0
(41, 202, 180), 64.0
(34, 198, 186), 46.0
(45, 188, 185), 64.0
(35, 193, 188), 46.0
(19, 216, 181), 38.0
(38, 196, 184), 38.0
(19, 218, 180), 38.0
(35, 200, 182), 62.0
(22, 215, 181), 40.0
(18, 217, 179), 68.0
(40, 195, 186), 46.0
(37, 201, 183), 78.0
(31, 209, 183), 38.0
(15, 226, 178), 46.0
(34, 201, 184), 78.0
(34, 206, 181), 50.0
