Sampler:TPESampler
(138, 327, 157), 68.0
(148, 224, 183), 86.0
(151, 320, 178), 56.0
(163, 243, 109), 94.0
(142, 91, 169), 60.0
(177, 50, 358), 58.0
(126, 125, 42), 94.0
(142, 363, 146), 82.0
(156, 190, 145), 56.0
(167, 384, 392), 66.0
(185, 392, 198), 52.0
(112, 373, 83), 50.0
(106, 108, 123), 82.0
(136, 286, 167), 50.0
(128, 333, 155), 54.0
(119, 378, 131), 84.0
(289, 313, 180), 68.0
(162, 32, 96), 84.0
(154, 373, 84), 50.0
(97, 359, 118), 69.0
(138, 324, 382), 88.0
(82, 6, 377), 56.0
(118, 380, 138), 56.0
(145, 349, 243), 96.0
(133, 358, 399), 72.0
(172, 362, 369), 56.0
(22, 386, 390), 66.0
(2, 368, 143), 54.0
(150, 308, 192), 56.0
(201, 397, 65), 60.0
(181, 399, 98), 44.0
(197, 399, 96), 38.0
(207, 395, 109), 62.0
(191, 294, 97), 58.0
(185, 398, 92), 54.0
(165, 388, 149), 56.0
(178, 211, 102), 52.0
(213, 399, 211), 68.0
(192, 299, 95), 57.0
(181, 283, 105), 98.0
(201, 138, 76), 66.0
(99, 385, 114), 62.0
(177, 354, 130), 78.0
(233, 389, 97), 64.0
(147, 233, 106), 73.0
(195, 381, 265), 68.0
(171, 398, 325), 60.0
(183, 389, 387), 94.0
(111, 373, 118), 84.0
(9, 392, 163), 64.0
(169, 382, 173), 54.0
(190, 374, 85), 74.0
(163, 112, 337), 56.0
(222, 387, 344), 96.0
(134, 339, 294), 78.0
(155, 305, 58), 62.0
(156, 391, 109), 60.0
(89, 370, 369), 48.0
(377, 397, 311), 112.0
(66, 381, 379), 51.0
(75, 380, 126), 58.0
(175, 398, 118), 74.0
(110, 371, 388), 50.0
(124, 378, 122), 64.0
(170, 391, 98), 70.0
(37, 385, 352), 56.0
(131, 377, 147), 64.0
(141, 399, 16), 46.0
(143, 399, 17), 52.0
(141, 365, 18), 56.0
(180, 399, 99), 43.0
(187, 392, 28), 48.0
(27, 392, 75), 54.0
(197, 399, 9), 56.0
(90, 387, 89), 54.0
(159, 399, 103), 48.0
(184, 148, 94), 80.0
(160, 262, 84), 94.0
(176, 173, 107), 72.0
(171, 399, 102), 60.0
(125, 389, 28), 58.0
(163, 307, 93), 52.0
(116, 378, 114), 88.0
(138, 373, 7), 62.0
(205, 391, 360), 86.0
(187, 388, 109), 54.0
(134, 383, 381), 50.0
(128, 391, 148), 44.0
(349, 399, 0), 56.0
(144, 389, 135), 42.0
(180, 388, 136), 50.0
(147, 393, 99), 59.0
(127, 369, 362), 74.0
(134, 384, 81), 52.0
(18, 399, 367), 73.0
(148, 382, 133), 54.0
(139, 392, 124), 44.0
(137, 392, 123), 46.0
(140, 391, 122), 86.0
(274, 395, 113), 76.0
(136, 391, 124), 42.0
(151, 399, 122), 56.0
(139, 388, 117), 89.0
(140, 379, 122), 78.0
(151, 387, 131), 46.0
(153, 391, 112), 60.0
(153, 387, 122), 52.0
(147, 383, 130), 66.0
(147, 394, 49), 54.0
(190, 399, 26), 73.0
(327, 391, 129), 56.0
(140, 389, 20), 58.0
(160, 380, 103), 79.0
(134, 391, 13), 52.0
(145, 399, 111), 58.0
(138, 383, 130), 60.0
(151, 385, 37), 86.0
(130, 377, 118), 76.0
(166, 399, 135), 54.0
(129, 378, 125), 64.0
(133, 376, 136), 70.0
(203, 391, 27), 66.0
(6, 386, 107), 80.0
(127, 376, 114), 54.0
(142, 392, 127), 60.0
(155, 382, 66), 52.0
(192, 393, 6), 54.0
(164, 399, 104), 53.0
(130, 385, 115), 58.0
(213, 392, 15), 44.0
(215, 193, 94), 54.0
(214, 391, 42), 56.0
(205, 399, 21), 64.0
(222, 385, 16), 58.0
(144, 374, 124), 58.0
(141, 391, 102), 82.0
(154, 384, 111), 58.0
(197, 392, 10), 70.0
(123, 378, 91), 56.0
(0, 399, 132), 60.0
(15, 385, 119), 66.0
(211, 369, 35), 52.0
(135, 392, 99), 90.0
(148, 383, 1), 86.0
(136, 377, 225), 46.0
(135, 374, 110), 68.0
(139, 392, 217), 52.0
(124, 48, 238), 64.0
(230, 77, 127), 56.0
(147, 378, 230), 86.0
(131, 369, 138), 58.0
(152, 399, 120), 56.0
(141, 362, 106), 84.0
(122, 381, 89), 64.0
(134, 388, 257), 96.0
(44, 373, 209), 66.0
(160, 384, 134), 50.0
(127, 391, 100), 60.0
(144, 365, 277), 52.0
(153, 392, 117), 86.0
(137, 399, 73), 60.0
(128, 385, 126), 56.0
(119, 378, 108), 57.0
(145, 375, 136), 52.0
(32, 386, 144), 56.0
(196, 399, 97), 46.0
(192, 393, 85), 62.0
(208, 399, 94), 54.0
(218, 399, 97), 56.0
(201, 392, 113), 46.0
(201, 392, 112), 48.0
(199, 386, 106), 46.0
(202, 384, 104), 78.0
(209, 380, 122), 56.0
(213, 399, 115), 73.0
(190, 388, 87), 54.0
(201, 371, 108), 54.0
(220, 392, 78), 52.0
(235, 20, 129), 70.0
(182, 390, 99), 50.0
(206, 381, 117), 62.0
(195, 392, 123), 48.0
(134, 375, 93), 56.0
(197, 399, 104), 48.0
(197, 94, 110), 116.0
(125, 399, 140), 66.0
(182, 384, 115), 48.0
(210, 390, 129), 62.0
(198, 385, 97), 55.0
(189, 392, 133), 60.0
(210, 370, 91), 46.0
(212, 362, 123), 58.0
(219, 356, 73), 87.0
(204, 367, 105), 66.0
(225, 373, 90), 62.0
(226, 378, 82), 66.0
(153, 215, 249), 56.0
(194, 382, 101), 52.0
Sampler:BoTorchSampler
(119, 9, 379), 65.0
(378, 121, 195), 54.0
(314, 91, 323), 44.0
(355, 162, 12), 52.0
(379, 284, 158), 89.0
(115, 250, 181), 58.0
(141, 136, 148), 52.0
(295, 107, 265), 46.0
(378, 185, 293), 94.0
(88, 175, 65), 76.0
(289, 65, 204), 70.0
(241, 104, 357), 58.0
(262, 127, 107), 60.0
(375, 99, 311), 88.0
(292, 103, 319), 62.0
(186, 165, 264), 53.0
(385, 43, 0), 87.0
(176, 100, 253), 52.0
(103, 151, 316), 62.0
(221, 140, 216), 46.0
(222, 129, 228), 50.0
(217, 174, 176), 80.0
(200, 106, 246), 80.0
(81, 258, 135), 56.0
(33, 280, 330), 48.0
(0, 338, 285), 50.0
(70, 336, 382), 52.0
(0, 270, 305), 64.0
(71, 57, 273), 100.0
(80, 355, 250), 76.0
(108, 253, 212), 92.0
(0, 360, 159), 45.0
(0, 386, 30), 79.0
(0, 371, 81), 60.0
(0, 381, 170), 63.0
(0, 363, 266), 86.0
(275, 396, 212), 85.0
(190, 184, 340), 64.0
(0, 236, 167), 83.0
(195, 229, 72), 56.0
(271, 0, 111), 52.0
(332, 35, 142), 50.0
(265, 0, 260), 74.0
(64, 156, 17), 90.0
(228, 42, 0), 93.0
(52, 260, 228), 70.0
(41, 265, 316), 54.0
(33, 264, 397), 53.0
(109, 266, 393), 60.0
(0, 325, 390), 62.0
(0, 213, 387), 56.0
(312, 0, 148), 89.0
(82, 214, 114), 70.0
(82, 214, 332), 56.0
(176, 323, 116), 52.0
(87, 199, 350), 48.0
(93, 187, 263), 90.0
(88, 178, 237), 90.0
(78, 304, 352), 52.0
(95, 195, 122), 80.0
(83, 179, 323), 54.0
(79, 180, 390), 50.0
(53, 237, 365), 60.0
(98, 200, 121), 64.0
(97, 317, 121), 50.0
(95, 219, 122), 62.0
(94, 30, 122), 94.0
(102, 120, 117), 58.0
(99, 87, 119), 96.0
(106, 251, 114), 56.0
(105, 374, 115), 52.0
(169, 374, 71), 50.0
(259, 334, 27), 70.0
(103, 74, 115), 94.0
(103, 249, 114), 56.0
(101, 241, 115), 70.0
(102, 102, 115), None
(102, 167, 115), 68.0
(100, 119, 116), 72.0
(98, 207, 118), 60.0
(96, 316, 118), 105.0
(136, 178, 108), 94.0
(140, 189, 284), 64.0
(145, 187, 204), 52.0
(142, 198, 114), 64.0
(143, 196, 297), 50.0
(152, 202, 23), 58.0
(152, 209, 113), 85.0
(154, 213, 66), 64.0
(153, 212, 140), 52.0
(154, 215, 53), 78.0
(153, 214, 277), 80.0
(148, 190, 235), 82.0
(146, 185, 59), 70.0
(145, 185, 49), 90.0
(144, 184, 105), 83.0
(142, 184, 334), 73.0
(120, 384, 295), 79.0
(0, 157, 220), 63.0
(6, 168, 121), 84.0
(0, 167, 292), 91.0
(150, 187, 143), 62.0
(125, 200, 338), 54.0
(137, 187, 29), 62.0
(129, 198, 103), 44.0
(139, 203, 107), 56.0
(135, 203, 238), 52.0
(121, 233, 248), 72.0
(132, 225, 115), 72.0
(140, 225, 170), 88.0
(174, 237, 197), 86.0
(144, 218, 364), 50.0
(133, 214, 318), 76.0
(153, 161, 280), 56.0
(168, 144, 374), 66.0
(76, 251, 73), 68.0
(75, 250, 299), 77.0
(0, 266, 43), 117.0
(80, 233, 161), 56.0
(79, 232, 272), 55.0
(77, 241, 221), 54.0
(72, 248, 376), 64.0
(0, 102, 312), 54.0
(0, 164, 20), 87.0
(0, 166, 214), 71.0
(0, 163, 355), 58.0
(0, 123, 275), 55.0
(0, 126, 379), 103.0
(247, 394, 334), 101.0
(170, 248, 0), 81.0
(0, 40, 375), 51.0
(248, 11, 293), 56.0
(106, 9, 95), 86.0
(47, 248, 345), 66.0
(255, 0, 155), 62.0
(254, 0, 101), 53.0
(253, 0, 31), 54.0
(254, 0, 61), 71.0
(252, 0, 128), 68.0
(250, 0, 218), 57.0
(249, 0, 312), 82.0
(52, 368, 87), 52.0
(0, 362, 322), 62.0
(155, 302, 23), 50.0
(155, 393, 0), 52.0
(152, 206, 0), 87.0
(159, 29, 0), 50.0
(157, 257, 0), 64.0
(156, 219, 0), 66.0
(154, 200, 0), 65.0
(153, 35, 0), 90.0
(154, 397, 0), 56.0
(194, 218, 0), 80.0
(50, 240, 125), 88.0
(285, 321, 236), 80.0
(122, 101, 0), 65.0
(180, 337, 151), 58.0
(112, 111, 331), 65.0
(129, 90, 0), 64.0
(135, 81, 29), 84.0
(131, 66, 0), 94.0
(133, 398, 0), 60.0
(283, 240, 97), 60.0
(189, 304, 68), 52.0
(218, 366, 0), 50.0
(214, 263, 0), 50.0
(212, 158, 0), 62.0
(221, 112, 0), 91.0
(217, 213, 0), 60.0
(217, 398, 0), 54.0
(345, 176, 0), 52.0
(237, 66, 0), 64.0
(353, 217, 0), 60.0
(274, 326, 0), 58.0
(8, 355, 0), 50.0
(54, 334, 0), 46.0
(116, 195, 0), 82.0
(116, 32, 0), 70.0
(115, 338, 0), 52.0
(113, 304, 0), 63.0
(117, 126, 0), 89.0
(116, 384, 0), 49.0
(115, 337, 0), 52.0
(116, 241, 0), 87.0
(107, 74, 0), 85.0
(111, 303, 0), 71.0
(133, 319, 47), 78.0
(168, 305, 0), 71.0
(205, 37, 0), 81.0
(331, 289, 0), 78.0
(102, 19, 0), 89.0
(100, 100, 0), None
(97, 352, 0), 48.0
(99, 182, 0), 91.0
(99, 321, 0), 49.0
(96, 22, 0), 59.0
(97, 313, 0), 54.0
(95, 25, 0), 79.0
(97, 356, 0), 54.0
(95, 191, 0), 60.0
(94, 247, 0), 58.0
(96, 168, 0), 73.0
(97, 372, 0), 46.0
(92, 123, 0), 78.0
(94, 77, 0), 66.0
(97, 198, 0), 74.0
(95, 185, 0), 73.0
(91, 109, 0), 68.0
(96, 292, 0), 50.0
(94, 27, 0), 86.0
(95, 68, 0), 61.0
(94, 367, 0), 55.0
(92, 328, 0), 53.0
(92, 362, 0), 67.0
(172, 282, 0), 60.0
(72, 340, 291), 44.0
(161, 350, 0), 60.0
(0, 161, 9), 87.0
(189, 348, 248), 108.0
(80, 349, 0), 68.0
(0, 189, 94), 60.0
(183, 189, 0), 60.0
(100, 350, 0), 66.0
(0, 284, 286), 88.0
(65, 395, 102), 64.0
(16, 158, 0), 70.0
(173, 338, 58), 80.0
(123, 21, 13), 100.0
(285, 292, 364), 82.0
(299, 292, 214), 86.0
(109, 25, 165), 88.0
(164, 373, 258), 54.0
(143, 356, 312), 66.0
(3, 213, 379), 66.0
(0, 287, 351), 68.0
(296, 122, 75), 52.0
(254, 350, 280), 86.0
(65, 319, 350), 50.0
(117, 356, 327), 90.0
(343, 161, 37), 54.0
(32, 37, 78), None
(321, 47, 240), 62.0
(188, 235, 156), 56.0
(154, 0, 28), 92.0
(300, 0, 306), 100.0
(113, 15, 359), 86.0
(0, 314, 28), 50.0
(248, 79, 352), 56.0
(258, 50, 120), 62.0
(40, 100, 199), 82.0
(12, 230, 25), 56.0
(213, 281, 182), 52.0
(105, 361, 355), 56.0
(385, 394, 213), 84.0
(168, 154, 0), 79.0
(83, 298, 268), 54.0
(267, 213, 170), 56.0
(102, 80, 7), 71.0
(216, 321, 366), 72.0
(315, 136, 130), 70.0
(98, 273, 347), 72.0
(264, 200, 168), 82.0
(247, 250, 42), 66.0
(150, 125, 166), 82.0
(93, 293, 160), 42.0
(63, 118, 66), 42.0
(186, 331, 251), 58.0
(145, 381, 377), 63.0
(66, 124, 165), 104.0
(123, 85, 48), 100.0
(285, 311, 79), 52.0
(125, 279, 112), 66.0
(98, 166, 384), 58.0
(61, 165, 43), 98.0
(214, 220, 343), 60.0
(37, 308, 316), 68.0
(108, 318, 66), 79.0
(345, 124, 293), 62.0
(101, 127, 119), 58.0
(19, 220, 37), 54.0
(207, 81, 121), 92.0
(250, 192, 254), 56.0
(230, 167, 327), 56.0
(318, 285, 283), 50.0
(195, 1, 166), 68.0
(84, 368, 62), 98.0
(280, 261, 266), 104.0
(196, 23, 150), 62.0
(43, 286, 342), 94.0
(344, 266, 207), 108.0
(380, 73, 234), 52.0
(109, 23, 176), 66.0
(91, 28, 358), 74.0
(232, 384, 70), 62.0
(330, 130, 331), 54.0
(348, 115, 177), 98.0
(250, 298, 383), 63.0
(344, 300, 9), 94.0
(137, 173, 24), 66.0
(292, 76, 359), 74.0
(399, 289, 238), 90.0
(239, 201, 93), 60.0
(317, 265, 31), 52.0
(193, 277, 271), 70.0
(298, 127, 134), 72.0
(157, 129, 13), 70.0
(319, 23, 129), 70.0
(36, 36, 103), None
(152, 335, 230), 64.0
(262, 181, 276), 70.0
(353, 394, 316), 75.0
(160, 197, 102), 58.0
(12, 89, 103), 58.0
(356, 225, 323), 80.0
(80, 316, 382), 60.0
(77, 355, 254), 54.0
(261, 297, 37), 48.0
(191, 253, 211), 62.0
(227, 205, 78), 58.0
(60, 15, 388), 50.0
(34, 378, 336), 76.0
(168, 251, 373), 78.0
(32, 59, 69), 88.0
(16, 3, 372), 46.0
(288, 174, 222), 60.0
(348, 287, 301), 70.0
(135, 258, 150), 76.0
(229, 323, 310), 62.0
(72, 76, 193), 80.0
(399, 307, 91), 53.0
(132, 338, 351), 68.0
(1, 303, 136), 58.0
(349, 8, 183), 72.0
(223, 277, 250), 44.0
(140, 311, 97), 56.0
(103, 173, 237), 68.0
(249, 243, 325), 64.0
(223, 82, 134), 72.0
(211, 242, 57), 68.0
(384, 201, 216), 62.0
(176, 1, 136), 76.0
(115, 296, 293), 94.0
(291, 84, 191), 56.0
(59, 90, 169), 74.0
(307, 282, 178), 60.0
(57, 13, 270), 60.0
(279, 355, 389), 104.0
(48, 87, 67), 80.0
(267, 312, 206), 96.0
(29, 96, 311), 60.0
(208, 140, 291), 80.0
(125, 179, 186), 56.0
(371, 221, 392), 73.0
(239, 272, 246), 90.0
(334, 206, 245), 66.0
(326, 380, 115), 54.0
(397, 41, 274), 64.0
(227, 209, 201), 64.0
(36, 89, 210), 58.0
(145, 200, 315), 62.0
(199, 86, 356), 57.0
(151, 182, 361), 56.0
(165, 200, 259), 62.0
(219, 234, 277), 80.0
(354, 334, 389), 86.0
(299, 285, 221), 58.0
(90, 67, 394), 52.0
(354, 139, 175), 80.0
(266, 280, 230), 100.0
(200, 223, 136), 70.0
(53, 333, 161), 46.0
(162, 198, 383), 50.0
(278, 331, 136), 92.0
(241, 269, 272), 78.0
(35, 89, 129), 80.0
(220, 230, 160), 70.0
(152, 376, 264), 64.0
(249, 261, 277), 42.0
(370, 257, 129), 52.0
(234, 217, 21), 66.0
(321, 209, 214), 68.0
(12, 385, 174), 62.0
(229, 147, 106), 90.0
(94, 327, 235), 68.0
(311, 182, 354), 70.0
(184, 86, 59), 62.0
(294, 334, 109), 66.0
(29, 269, 372), 66.0
(242, 315, 147), 60.0
(126, 349, 73), 52.0
(67, 114, 135), 98.0
(217, 283, 184), 54.0
(392, 345, 152), 61.0
(200, 322, 142), 79.0
(335, 359, 17), 92.0
(50, 232, 94), 78.0
(114, 172, 295), 48.0
(395, 82, 147), 86.0
(366, 251, 277), 54.0
(206, 91, 98), 60.0
(358, 125, 324), 54.0
(79, 114, 105), 79.0
(251, 338, 84), 74.0
(91, 171, 116), 64.0
(282, 162, 4), 58.0
(392, 389, 140), 81.0
(128, 55, 135), 90.0
(385, 323, 152), 56.0
(261, 219, 390), 71.0
(86, 242, 107), 80.0
(177, 240, 12), 62.0
(202, 352, 95), 48.0
(290, 171, 255), 54.0
(365, 140, 262), 82.0
(390, 23, 245), 58.0
(205, 91, 334), 56.0
(262, 16, 385), 60.0
(224, 113, 184), 88.0
(36, 271, 97), 94.0
(113, 205, 218), 60.0
(317, 395, 242), 98.0
(268, 157, 259), 83.0
(393, 317, 158), 98.0
(241, 286, 70), 64.0
(5, 86, 57), 74.0
(308, 26, 255), 48.0
(220, 356, 14), 44.0
(123, 269, 1), 68.0
(397, 305, 354), 84.0
(355, 353, 30), 76.0
(183, 27, 53), 96.0
(165, 103, 142), 80.0
(390, 142, 119), 50.0
(220, 197, 228), 56.0
(377, 162, 296), 82.0
(367, 0, 310), 78.0
(93, 140, 168), 68.0
(359, 181, 388), 55.0
(211, 196, 197), 86.0
(37, 173, 261), 70.0
(198, 135, 348), 94.0
(77, 84, 41), 84.0
(315, 97, 313), 92.0
(58, 394, 271), 89.0
(293, 150, 363), 54.0
(370, 40, 24), 96.0
(262, 62, 57), 66.0
(152, 86, 219), 80.0
(255, 89, 354), 64.0
(165, 23, 171), 58.0
(228, 16, 374), 52.0
(0, 199, 253), 64.0
(154, 272, 127), 44.0
(180, 371, 73), 48.0
(199, 235, 344), 75.0
(174, 326, 392), 90.0
(168, 291, 323), 58.0
(280, 337, 164), 78.0
(140, 157, 72), 62.0
(249, 108, 15), 62.0
(5, 133, 117), 66.0
(41, 159, 300), 50.0
(295, 300, 392), 84.0
(368, 360, 207), 74.0
(6, 358, 358), None
(364, 129, 327), 54.0
(76, 27, 288), 50.0
(88, 10, 110), 94.0
(159, 60, 60), None
(62, 85, 49), 78.0
(315, 17, 160), 44.0
(98, 90, 205), 56.0
(209, 105, 4), 88.0
(192, 237, 203), 60.0
(205, 202, 244), 80.0
(361, 110, 186), 70.0
(289, 382, 361), 115.0
(254, 112, 280), 52.0
(389, 0, 360), 76.0
(114, 251, 365), 74.0
(20, 221, 337), 50.0
(288, 222, 217), 62.0
(389, 217, 57), 56.0
(200, 130, 138), 44.0
(94, 25, 142), 96.0
(198, 159, 357), 40.0
(250, 106, 360), 72.0
(200, 41, 239), 52.0
(260, 79, 168), 60.0
(174, 228, 144), 68.0
(323, 153, 276), 52.0
(291, 70, 18), 60.0
(308, 245, 266), 101.0
(253, 388, 374), 82.0
(367, 159, 124), 50.0
(385, 232, 256), 58.0
(79, 129, 266), 58.0
(363, 118, 100), 48.0
